CODE;CITY;COUNTRY;LAT;LON
N/A;MONTE REAL;ACORES;39.8310;-8.8870
NOC;CONNAUGHT;IRELAND;53.9100;-8.8180
NZE;N'ZEREKORE;GUINEA;7.8060;-8.7020
OPO;PORTO;ACORES;41.2480;-8.6810
N/A;OVAR;PORTUGAL;40.9160;-8.6460
N/A;ESPINHO;PORTUGAL;40.9740;-8.6450
VGO;VIGO;SPAIN;42.2320;-8.6270
SXL;SLIGO;IRELAND;54.2800;-8.5990
N/A;PORTIMAO;ACORES;37.1490;-8.5840
ORK;CORK;IRELAND;51.8430;-8.4920
N/A;BRAGA;ACORES;41.5870;-8.4450
SCQ;SANTIAGO;SPAIN;42.8960;-8.4150
LCG;LA CORUNA;SPAIN;43.3020;-8.3770
N/A;TANCOS;ACORES;39.4750;-8.3640
N/A;DONEGAL;IRELAND;55.0440;-8.3410
TIN;TINDOUF;ALGERIA;44.7690;-8.1670
RAK;MARRAKECH;MOROCCO;31.6070;-8.0360
FAO;FARO;ACORES;37.0140;-7.9660
N/A;BEJA (MADEIRA);ACORES;38.0790;-7.9320
N/A;EVORA;ACORES;38.5330;-7.8890
N/A;VISEU;ACORES;40.7250;-7.8890
CAS;CASABLANCA;MOROCCO;33.5530;-7.6610
ENK;ENNISKILLEN;ENGLAND;54.3990;-7.6520
CMN;CASABLANCA;MOROCCO;33.3680;-7.5880
MJC;MAN;IVORY COAST;7.2720;-7.5870
BEB;BENBECULA;UK;57.4810;-7.3630
EMN;NEMA;MAURITANIA;16.6220;-7.3140
FAE;VAGAR;FAROE ISL.;62.0640;-7.2770
LDY;LONDONDERRY;NORTH IRELAND;55.0430;-7.1610
WAT;WATERFORD;IRELAND;52.1870;-7.0870
OZZ;OUARZAZATE;MOROCCO;30.9390;-6.9090
TRE;TIREE;UK;56.4990;-6.8690
BJZ;BADAJOZ;SPAIN;38.8910;-6.8210
RBA;RABAT;MOROCCO;34.0510;-6.7510
BGC;BRAGANCA;ACORES;41.8680;-6.7120
SPY;SAN PEDRO;IVORY COAST;4.7470;-6.6610
NNA;KENTIRA;MOROCCO;34.2990;-6.5960
DJO;DALOA;IVORY COAST;6.7920;-6.4730
N/A;CASEMENT;IRELAND;53.3030;-6.4430
N/A;ROTA;SPAIN;36.6450;-6.3490
SYY;STORNOWAY;UK;58.2140;-6.3290
ILY;ISLAY;UK;55.6820;-6.2570
BFS;BELFAST;NORTH IRELAND;54.6570;-6.2160
OVD;AVILES;SPAIN;43.5630;-6.0340
TNG;TANGER;MOROCCO;35.7270;-5.9170
SVQ;SEVILLA;SPAIN;37.4180;-5.8930
BHD;BELFAST;NORTH IRELAND;54.6180;-5.8730
N/A;LEON;SPAIN;42.5890;-5.6560
OZP;SEVILLA;SPAIN;37.1750;-5.6160
HGO;KORHOGO;IVORY COAST;9.3870;-5.5560
MEK;MEKNES;MOROCCO;33.8790;-5.5150
SLM;SALAMANCA;SPAIN;40.9520;-5.5020
ASK;YAMOUSSOUKRO;IVORY COAST;6.9030;-5.3660
GIB;GIBRALTAR;GIBRALTAR;36.1510;-5.3490
N/A;CULDROSE;ENGLAND;50.0860;-5.2560
N/A;IFRANE;MOROCCO;33.5050;-5.1530
BYK;BOUAKE;IVORY COAST;7.7390;-5.0740
N/A;OUESSANT;FRANCE;48.4630;-5.0640
NQY;NEWQUAI;ENGLAND;50.4410;-4.9950
FEZ;FEZ;MOROCCO;33.9270;-4.9780
N/A;HAVERFORDWEST;ENGLAND;51.8330;-4.9610
N/A;WEST FREUGH;UK;54.8510;-4.9480
VLL;VALLADOLID;SPAIN;41.7060;-4.8520
ODB;CORDOBA;SPAIN;37.8420;-4.8490
IOM;ISLE OF MAN;ENGLAND;54.0830;-4.6240
PIK;PRESTWICK;UK;55.5080;-4.5870
N/A;VALLEY;UK;53.2480;-4.5350
AGP;MALAGA;SPAIN;36.6740;-4.4990
N/A;LANVEDOC;FRANCE;48.2820;-4.4450
GLA;GLASGOW;UK;55.8720;-4.4330
BES;BREST;FRANCE;48.4480;-4.4180
ERH;ER-RACHIDIA;MOROCCO;31.9490;-4.4010
N/A;MONA;UK;53.2580;-4.3730
BOY;BOBO-DIOULASSO;BURKINA FASO;42.6750;-4.3310
UIP;QUIMPER;FRANCE;47.9750;-4.1680
N/A;LANDIVISIAU;FRANCE;48.5300;-4.1510
N/A;LLANBEDR;ENGLAND;52.8120;-4.1230
PLH;PLYMOUTH;ENGLAND;50.4230;-4.1060
MZI;MOPTI;MALI;14.5130;-4.0790
SWS;SWANSEA;ENGLAND;51.6050;-4.0680
ABJ;ABIDJAN;IVORY COAST;46.1430;-3.9260
AHU;AL HOCIEMA;MOROCCO;35.1770;-3.8390
MXN;MORLAIX;FRANCE;48.6030;-3.8160
N/A;MADRID;SPAIN;40.3710;-3.7850
GRX;GRANADA;SPAIN;37.1890;-3.7770
N/A;MADRID;SPAIN;40.2940;-3.7240
N/A;GUISCRIFF-SCAER;FRANCE;48.0520;-3.6640
GRX;GRANADA;SPAIN;37.1330;-3.6360
N/A;BURGOS;SPAIN;42.3580;-3.6210
MAD;MADRID;SPAIN;40.4720;-3.5610
N/A;OCANA;SPAIN;39.9380;-3.5030
LAI;LANNION;FRANCE;48.7540;-3.4710
TOJ;MADRID;SPAIN;40.4870;-3.4580
N/A;ST. ATHAN;UK;51.4050;-3.4360
EXT;EXETER;ENGLAND;50.7340;-3.4140
EDI;EDINBURGH;UK;55.9500;-3.3730
CWL;CARDIFF;WALES;51.3970;-3.3430
LMO;LOSSIEMOUTH;UK;57.7050;-3.3390
BWF;BARROW ISLAND;ENGLAND;54.1300;-3.2560
WIC;WICK;UK;58.4590;-3.0930
N/A;WOODVALE;UK;53.5810;-3.0550
BLK;BLACKPOOL;ENGLAND;53.7720;-3.0290
DND;DUNDEE;UK;56.4530;-3.0260
TOM;TOMBOUCTOU;MALI;16.7300;-3.0070
CEG;HAWARDEN;ENGLAND;53.1780;-2.9780
MLN;MELILLA;SPANISH NORTH AFRICA;35.2800;-2.9560
N/A;PONTIVY;FRANCE;48.0580;-2.9220
BIO;BILBAO;SPAIN;43.3010;-2.9110
KOI;KIRKWALL;SCOTLAND;58.9580;-2.9050
N/A;WARTON;UK;53.7450;-2.8830
ADX;LEUCHARS;UK;56.3730;-2.8680
SBK;ST.-BRIEUC ARMOR;FRANCE;48.5380;-2.8540
CAX;CARLISLE;ENGLAND;54.9380;-2.8090
VIT;VITORIA;SPAIN;42.8830;-2.7240
BRS;BRISTOL;ENGLAND;51.3830;-2.7190
VNE;VANNES;FRANCE;47.7230;-2.7180
N/A;SHAWBURY;UK;52.7980;-2.6680
YEO;YEOVILTON;UK;51.0090;-2.6390
GCI;GUERNSEY;GUERNSEY ISLD.;49.4350;-2.6020
FZO;BRISTOL;ENGLAND;51.5190;-2.5910
N/A;TERNHILL;UK;52.8710;-2.5330
N/A;WA;GHANA;10.0820;-2.5070
N/A;ILE D'YEU;FRANCE;46.7190;-2.3910
N/A;LA BAULE;FRANCE;47.2890;-2.3460
NYI;SUNYANI;GHANA;7.3620;-2.3290
N/A;COSFORD;ENGLAND;52.6400;-2.3060
MAN;MANCHESTER;ENGLAND;53.3540;-2.2750
JER;JERSEY;ENGLAND;49.2080;-2.1950
GLO;GOLOUCHESTERSHIRE;ENGLAND;51.8940;-2.1670
SNR;ST.-NAZAIRE;FRANCE;47.3120;-2.1490
N/A;WOODFORT;ENGLAND;53.3380;-2.1490
N/A;PAILTON;UK;51.6680;-2.0570
LYE;LYNEHAM;UK;51.5050;-1.9930
OUD;OUJDA;MOROCCO;34.7870;-1.9240
N/A;ALBACETE;SPAIN;38.9480;-1.8630
BOH;BOURNEMOUTH;ENGLAND;50.7800;-1.8430
EAS;SAN SEBASTIAN;SPAIN;43.3560;-1.7910
TKD;TAKORADI;GHANA;4.8930;-1.7750
BHX;BIRMINGHAM;ENGLAND;52.4540;-1.7480
N/A;BOSCOMBE DOWN;ENGLAND;51.1520;-1.7470
RNS;RENNES;FRANCE;48.0690;-1.7350
NCL;NEWCASTLE;ENGLAND;55.0380;-1.6920
LBA;LEEDS;ENGLAND;53.8660;-1.6610
PNA;PAMPLONA;SPAIN;42.7700;-1.6460
NTE;NANTES;FRANCE;47.1530;-1.6110
BZZ;BRIZE NORTON;ENGLAND;51.7500;-1.5840
N/A;GRANVILLE;FRANCE;48.8830;-1.5640
N/A;LEEMING;ENGLAND;54.2920;-1.5350
BIQ;BIARRITZ-BAYONNE;FRANCE;43.4680;-1.5230
OUA;OUAGADOUGOU;BURKINA FASO;12.3530;-1.5120
MME;TEESSIDE;ENGLAND;54.5090;-1.4290
N/A;FOWLMERE;ENGLAND;53.3940;-1.3880
N/A;TOPCLIFFE;UK;54.2060;-1.3820
EDM;LA ROCHE-SUR-YON;FRANCE;46.7020;-1.3790
SOU;SOUTHAMPTON;ENGLAND;50.9500;-1.3570
EMA;EAST MIDLANDS;ENGLAND;52.8310;-1.3280
SDZ;SCATSTA;UK;60.4320;-1.2980
LSI;SUMBURGH;UK;59.8790;-1.2960
N/A;LINTON-ON-OUSE;ENGLAND;54.0490;-1.2520
N/A;CHURCH FENTON;ENGLAND;53.8340;-1.1950
N/A;ANCENIS;FRANCE;47.4080;-1.1770
N/A;MIMIZAN;FRANCE;44.1460;-1.1740
N/A;CAZAUX;FRANCE;44.5330;-1.1250
XAC;ARCACHON;FRANCE;44.5960;-1.1110
N/A;BENSON;ENGLAND;51.6160;-1.0960
N/A;TURWESTON;UK;52.0410;-1.0960
N/A;CHALSGROVE;ENGLAND;51.6760;-1.0810
N/A;NOTTINGHAM;ENGLAND;52.9200;-1.0790
ZAZ;ZARAGOZA;SPAIN;41.6660;-1.0410
QLA;LASHAM;ENGLAND;51.1850;-1.0320
N/A;LEICESTER;ENGLAND;52.6080;-1.0320
TBU;TONGATAPU;TONGA;-21.2410;-175.1500
PPG;PAGO PAGO;SAMOA;-14.3310;-170.7100
SNP;ST. PAUL ISLAND;USA;57.1670;-170.2200
LUR;CAPE LISBURNE;USA;68.8750;-166.1100
AIN;FORT WAINWRIGHT;USA;70.6130;-159.8600
HDH;DILLINGHAM;USA;21.5790;-158.2100
CXI;KIRITIMATI;KIRIBATI;1.9860;-157.3500
UPP;OPOLU;USA;20.2650;-155.8600
N/A;CLEAR MEWS;USA;64.3010;-149.1200
XMH;MANIHI;FRENCH POLYNESIA;-14.4370;-146.0700
AAA;ANAA;FRENCH POLYNESIA;-17.3530;-145.5100
FYU;FORT YUKON;USA;66.5710;-145.2500
YAK;YAKUTAT;USA;59.5030;-139.6600
GMR;TOTEGEGIE;FRENCH POLYNESIA;-23.0800;-134.8900
ZFM;FORT MCPHERSON;CANADA;67.4080;-134.8600
YVQ;NORMAN WELLS;CANADA;65.2820;-126.8000
YCD;NANAIMO;CANADA;49.0520;-123.8700
N/A;PITT MEADOWS;CANADA;49.2160;-122.7100
YQZ;QUESNEL;CANADA;53.0260;-122.5100
YXJ;FORT SAINT JOHN;CANADA;56.2380;-120.7400
MWH;GRANT COUNTY AIRPORT;USA;47.2080;-119.3200
TIJ;TIJUANA;MEXICO;32.5410;-116.9700
BYS;FORT IRWIN;USA;35.2800;-116.6300
YZF;YELLOWKNIFE;CANADA;62.4630;-114.4400
YYC;CALGARY;CANADA;51.1140;-114.0200
YFR;FORT RESOLUTION;CANADA;61.1810;-113.6900
YEG;EDMONTON;CANADA;53.3100;-113.5800
YQL;LETHBRIDGE;CANADA;49.6300;-112.8000
YSM;FORT SMITH;CANADA;60.0220;-111.9600
FMN;FARMINGTON;USA;36.7410;-108.2300
YXE;SASKATOON;CANADA;52.1710;-106.7000
BIF;EL PASO;USA;31.8490;-106.3800
COS;COLORADO SPRINGS;USA;38.8060;-104.7000
LZC;LAZARD CARDENAS;MEXICO;18.0020;-102.2200
LOV;MONCLOVA;MEXICO;26.9560;-101.4700
ZIH;ZIHUATANEJO;MEXICO;17.6010;-101.4600
MOT;MINOT;USA;48.2590;-101.2800
NLD;NUEVO LAREDO;MEXICO;27.4440;-99.5700
COT;COTULLA;USA;28.4580;-99.2200
PEZ;PENZA;RUSSIA;28.9540;-98.5200
SAT;SAN ANTONIO;USA;29.5340;-98.4700
MWL;MINERAL WELLS;USA;32.7810;-98.0600
NQI;KINGSVILLE;USA;27.5070;-97.8100
AUS;AUSTIN;USA;30.1940;-97.6700
TCN;TEHUACAN;MEXICO;18.4970;-97.4200
ACT;WACO;USA;31.6110;-97.2300
PNC;PONCA CITY;USA;36.7310;-97.1000
YHK;GJOA HAVEN;CANADA;68.6360;-95.8500
IAH;HOUSTON;USA;29.9800;-95.3400
GLS;GALVESTON;USA;29.2650;-94.8600
LFK;LUFKIN;USA;31.2340;-94.7500
YGX;GILLAM;CANADA;56.3500;-94.7000
FYV;FAYETTEVILLE;USA;36.0050;-94.1700
DRI;DERIDDER;USA;30.8320;-93.3400
TAP;TAPACHULA;MEXICO;14.7940;-92.3700
RBM;ROBINSON;USA;34.8500;-92.3000
CPE;CAMPECHE;MEXICO;19.8170;-90.5000
STL;ST. LOUIS;USA;38.7480;-90.3600
NQA;MILLINGTON;USA;35.3570;-89.8700
N/A;SAN SALVADOR;EL SALVADOR;44.7550;-89.1200
YYW;ARMSTRONG;CANADA;50.2900;-88.9100
ISJ;ISLA MUJERES;MEXICO;21.2450;-86.7400
TLH;TALLAHASSEE;USA;30.3960;-84.3500
XQP;QUEPOS;COSTA RICA;9.4430;-84.1300
YIP;DETROIT;USA;42.2380;-83.5300
DET;DETROIT;USA;42.4090;-83.0100
OTR;COTO 47;COSTA RICA;8.6010;-82.9700
CLE;CLEVELAND;USA;41.4120;-81.8500
COF;COCO BEACH;USA;28.2350;-80.6100
HWO;HOLLYWOOD;USA;26.0010;-80.2400
CHS;CHARLESTON;USA;32.8990;-80.0400
N/A;CAIBARIEN;CUBA;22.5060;-79.4700
YKZ;TORONTO;CANADA;43.8620;-79.3700
N/A;CAJAMARCA;PERU;-7.1360;-78.4900
AOO;ALTOONA;USA;40.2960;-78.3200
N/A;BULLOCKS HARBOUR;BAHAMAS;25.7380;-77.8400
N/A;CONGO TOWN;BAHAMAS;24.1590;-77.5900
BUN;BUENAVENTURA;COLOMBIA;3.8190;-76.9900
PPN;POPAYAN;COLOMBIA;2.4540;-76.6100
LFI;HAMPTON;USA;37.0830;-76.3600
PIO;PISCO;PERU;-13.7450;-76.2200
YMW;MANIWAKI;CANADA;46.2740;-75.9900
SBY;SALISBURY;USA;38.3400;-75.5100
N/A;SAN RAMON;PERU;-11.1290;-75.3500
ANS;ANDAHUAYLAS;PERU;-13.7060;-73.3500
ISP;ISLIP;USA;40.7950;-73.1000
ZOS;OSORNO;CHILE;-40.6110;-73.0600
HFD;HARTFORD;USA;41.7360;-72.6500
N/A;LA MINA;COLOMBIA;11.2320;-72.4900
TME;TAME;COLOMBIA;6.4510;-71.7600
EMX;EL MAITEN;ARGENTINA;-42.0310;-71.1700
BRX;BARAHONA;DOMINICAN REPUBLIC;18.2510;-71.1200
N/A;CONSTANZA;DOMINICAN REPUBLIC;18.9080;-70.7200
POP;PUERTO PLATA;DOMINICAN REPUBLIC;19.7570;-70.5700
ACK;NANTUCKET;USA;41.2530;-70.0600
N/A;SAMANA;DOMINICAN REPUBLIC;19.1990;-69.4300
CUR;WILLEMSTAD;ANTILLES;12.1890;-68.9600
N/A;FUERTE GRAL ROCA;ARGENTINA;-39.0010;-67.6200
N/A;TINOGASTA;ARGENTINA;-28.0380;-67.5800
YSJ;ST. JOHN;CANADA;45.3160;-65.8900
N/A;LA QUIACA;ARGENTINA;-22.1620;-65.5700
REL;TRELEW;ARGENTINA;-43.2100;-65.2700
SDE;SANTIAGO DEL ESTERO;ARGENTINA;-27.7660;-64.3100
CUM;CUMANA;VENEZUELA;16.7110;-64.1300
VDM;VIEDMA;ARGENTINA;-40.8690;-63.0000
SBH;ST.-BARTHELEMY;ANTILLES;44.8210;-62.8500
PZO;GUAYANA;VENEZUELA;8.2880;-62.7600
N/A;CHARLESTOWN;ST. KITTS & NEVIS;17.2060;-62.5900
DOM;DOMINICA;DOMINICA;15.5470;-61.3000
N/A;GRAND-BOURG;ANTILLES;15.8690;-61.2700
MQS;MUSTIQUE;ST.VINCENT/GRENADINES;12.8870;-61.1800
BVB;BOA VISTA;BRAZIL;2.8460;-60.6900
PRA;PARANA;ARGENTINA;-31.7950;-60.4800
MAO;MANAUS;BRAZIL;-3.0390;-60.0500
YJT;STEPHENVILLE;CANADA;48.5440;-58.5500
N/A;LINDEN;GUYANA;5.9660;-58.2700
N/A;MONTE CASEROS;ARGENTINA;-30.2720;-57.6400
N/A;MIQUELON;FRANCE;47.0950;-56.3800
MVD;MONTEVIDEO;URUGUAY;-34.8380;-56.0300
CAY;CAYENNE;FRENCH GUYANA;30.0420;-52.3600
LDB;LONDRINA;BRAZIL;-23.3340;-51.1300
LIP;LINS;BRAZIL;-21.6640;-49.7300
PNB;PORTO NACIONAL;BRAZIL;-10.7190;-48.4000
IMP;IMPERATRIZ;BRAZIL;-5.5310;-47.4600
PLU;BELO HORIZONTE;BRAZIL;-19.8520;-43.9500
KUS;KULUSUK;GREENLAND;65.5830;-37.1500
AJU;ARACAJU;BRAZIL;-10.9840;-37.0700
PIX;PICO;ACORES;38.5540;-28.4400
GRW;GRACIOSA ISLAND;ACORES;39.0920;-28.0300
DKR;DAKAR;SENEGAL;14.7390;-17.4900
PXO;PORTO SANTO;MADEIRA;33.0730;-16.3500
KGG;KEDOUGOU;SENEGAL;12.5720;-12.2200
FAA;FARANAH;GUINEA;10.0360;-10.7700
SII;SIDI IFINI;MOROCCO;29.3690;-10.1800
N/A;ALVERCA;ACORES;38.8830;-9.0300
N/A;COIMBA;ACORES;40.1570;-8.4700
BKO;BAMAKO;MALI;12.5330;-7.9500
VRL;VILA REAL;ACORES;41.2740;-7.7200
N/A;COVILHA;ACORES;40.2650;-7.4800
DUB;DUBLIN;IRELAND;53.4210;-6.2700
XRY;JEREZ;SPAIN;36.7440;-6.0600
TTU;TETOUAN;MOROCCO;35.5940;-5.3200
N/A;CHIVENOR;ENGLAND;51.0870;-4.1500
INV;INVERNESS;UK;57.5400;-4.0500
SDR;SANTANDER;SPAIN;43.4270;-3.8200
N/A;MADRID;SPAIN;40.4170;-3.5000
LRT;LORIENT;FRANCE;47.7610;-3.4400
N/A;NADOR;MOROCCO;35.1530;-2.9200
LPL;LIVERPOOL;ENGLAND;53.3340;-2.8500
LEI;ALMERIA;SPAIN;36.8440;-2.3700
N/A;HALFPENNY GREEN;ENGLAND;52.5170;-2.2600
ABZ;ABERDEEN;UK;57.2040;-2.2000
DNR;DINARD;FRANCE;48.5880;-2.0800
FFD;FAIRFORD;ENGLAND;51.6820;-1.7900
CVT;COVENTRY;ENGLAND;52.3700;-1.4800
CER;CHERBOURG;FRANCE;49.6500;-1.4700
TLM;TLEMCEN;ALGERIA;35.0170;-1.4500
N/A;DISHFORTH;ENGLAND;54.1370;-1.4200
OXF;OXFORD;ENGLAND;51.8370;-1.3200
N/A;MURCIA;SPAIN;37.9510;-1.2300
RCO;ROCHEFORT;FRANCE;45.8880;-0.9830
RYN;ROYAN;FRANCE;45.6280;-0.9730
ODH;ODIHAM;UK;51.2340;-0.9430
CET;CHOLET;FRANCE;47.0820;-0.8770
TML;TAMALE;GHANA;9.5630;-0.8630
N/A;SANDTOFT;UK;53.5600;-0.8580
BBS;BLACKBUSHE;ENGLAND;51.3240;-0.8480
MJV;MURCIA;SPAIN;37.7750;-0.8120
N/A;BOU SFER;ALGERIA;35.7350;-0.8050
N/A;BRACKNELL;ENGLAND;51.3830;-0.7830
FAB;FARNBOROUGH;ENGLAND;51.2760;-0.7760
LVA;LAVAL;FRANCE;48.0310;-0.7430
BOD;BORDEAUX;FRANCE;44.8280;-0.7160
N/A;COTTESMORE;ENGLAND;52.7360;-0.6490
ORN;ORAN;ALGERIA;35.6240;-0.6210
N/A;CRANFIELD;ENGLAND;52.0720;-0.6170
N/A;SIDI BEL ABBES;ALGERIA;35.1720;-0.5930
N/A;ANGERS;FRANCE;47.4970;-0.5730
N/A;BROUGH;ENGLAND;53.7190;-0.5660
N/A;BARKSTON HEATH;ENGLAND;52.9620;-0.5610
ALC;ALICANTE;SPAIN;38.2820;-0.5580
N/A;SCAMPTON;UK;53.3070;-0.5510
N/A;DUNSFOLD;ENGLAND;51.1170;-0.5340
TAF;ORAN;ALGERIA;35.5420;-0.5320
WTN;WADDINGTON;UK;53.1660;-0.5240
N/A;MONT-DE-MARSAN;FRANCE;43.9120;-0.5070
VLC;VALENCIA;SPAIN;39.4890;-0.4810
N/A;CRANWELL;ENGLAND;53.0310;-0.4810
N/A;WITTERING;UK;52.6130;-0.4760
LHR;LONDON;ENGALND;51.4770;-0.4610
CFR;CAEN;FRANCE;49.1730;-0.4500
PUF;PAU;FRANCE;43.3800;-0.4190
NHT;NORTHOLT;UK;51.5530;-0.4180
NIT;NIORT;FRANCE;46.3110;-0.4010
N/A;BAGNOLE-DE-L'ORNE;FRANCE;48.5460;-0.3870
LTN;LONDON;ENGLAND;51.8740;-0.3680
HUY;HUMBERSIDE;ENGLAND;53.5740;-0.3510
CNG;COGNAC;FRANCE;45.6580;-0.3180
ESH;SHOREHAM BY SEA;ENGLAND;50.8360;-0.2970
N/A;PETERBOROUGH;ENGLAND;52.4680;-0.2510
N/A;AIRE-SUR-L'ADOUR;FRANCE;43.7090;-0.2450
N/A;MECHERIA;ALGERIA;33.5360;-0.2420
LGW;LONDON;ENGLAND;51.1480;-0.1900
AZR;ADRAR;ALGERIA;27.8370;-0.1860
ACC;ACCRA;GHANA;5.6030;-0.1680
QCY;CONINGSBY;ENGLAND;53.0930;-0.1660
N/A;LIBOURNE;FRANCE;44.9820;-0.1350
N/A;SAUMUR;FRANCE;47.2570;-0.1150
N/A;WYTON;UK;52.3570;-0.1080
LDE;TARBES;FRANCE;43.1790;-0.0060
GAQ;GAO;MALI;16.2480;-0.0050
CIS;CANTON ISLAND;PHOENIX ISL.;-2.7670;0.0000
N/A;STEPHEN'S ISLAND;NEW ZEALAND;-90.0000;0.0000
BQH;BIGGIN HILL;ENGLAND;51.3310;0.0330
LCY;LONDON;ENGLAND;51.5050;0.0540
LEH;LE HAVRE;FRANCE;49.5340;0.0880
MUW;GHRISS;ALGERIA;35.2080;0.1470
DOL;DEAUVILLE;FRANCE;49.3650;0.1540
N/A;NORTH WEALD;UK;51.7220;0.1540
CBG;CAMBRIDGE;ENGLAND;52.2050;0.1750
N/A;MARMANDE;FRANCE;44.4990;0.2000
LME;LE MANS;FRANCE;47.9490;0.2020
ANG;ANGOULEME;FRANCE;45.7290;0.2210
STN;LONDON;ENGLAND;51.8850;0.2350
HTF;HATFIELD;ENGLAND;51.7670;0.2500
TMX;TIMIMOUN;ALGERIA;29.2370;0.2760
N/A;REGGAN;ALGERIA;26.7100;0.2860
PIS;POITIERS;FRANCE;46.5880;0.3070
MHZ;MILDENHALL;ENGLAND;52.3610;0.4880
EGC;BERGERAC;FRANCE;44.8250;0.5190
KNF;MARHAM;UK;52.6480;0.5500
N/A;LAKENHEATH;ENGLAND;52.4090;0.5610
AGF;AGEN;FRANCE;44.1750;0.5910
N/A;AUCH;FRANCE;43.6880;0.6020
N/A;RELIZANE;ALGERIA;35.7520;0.6260
SEN;SOUTHEND;ENGLAND;51.5710;0.6960
TUF;TOURS;FRANCE;47.4320;0.7280
N/A;VILLENEUVE-SUR-LOT;FRANCE;44.3970;0.7590
BEQ;HONINGTON;ENGLAND;52.3430;0.7730
PGX;PERIGUEUX;FRANCE;45.1980;0.8160
LYX;LYDD;UK;50.9560;0.9390
N/A;WATTISHAM;UK;52.1270;0.9560
N/A;TESSALIT;MALI;20.2460;0.9810
GOU;GAROUA;CAMEROON;9.3360;13.3700
PRG;PRAGUE;CZECH REPUBLIC;50.1010;14.2600
BBJ;BAUTZEN;GERMANY;51.1930;14.5200
RJK;RIJEKA;CROATIA;45.2170;14.5700
N/A;CERKLJE;SLOVENIA;45.9000;15.5300
LPI;LINKOEPING;SWEDEN;58.4060;15.6800
NOV;HUAMBO;ANGOLA;-12.8090;15.7600
FTX;OWANDO;CONGO;-0.5310;15.9500
N/A;WIENER NEUSTADT OST;AUSTRIA;47.8430;16.2600
VIE;VIENNA;AUSTRIA;48.1100;16.5700
N/A;KUNOVICE;CZECH REPUBLIC;49.0290;17.4400
SPP;MENONGUE;ANGOLA;-14.6580;17.7200
N/A;KUBBE;SWEDEN;63.6340;17.9400
N/A;LANGEBAANWEG;SOUTH AFRICA;-32.9690;18.1600
BDU;BARDUFOSS;NORWAY;69.0560;18.5400
OER;ORNSKOLDSVIK;SWEDEN;63.4080;18.9900
N/A;VIDSEL;SWEDEN;65.8750;20.1500
N/A;OVERBERG;SOUTH AFRICA;-34.5550;20.2500
N/A;VRSAC;YUGOSLAVIA;45.1470;21.3100
HAA;HASVIK;NORWAY;70.4870;22.1400
BAY;BAIA MARE;ROMANIA;47.6580;23.4700
N/A;DE AAR;SOUTH AFRICA;-30.6370;23.9200
HER;HERAKLION;GREECE;35.3390;25.1800
ORP;ORAPA;BOTSWANA;-21.2660;25.3200
RVN;ROVANIEMI;FINLAND;66.5650;25.8300
N/A;WESSELSBRUNN;SOUTH AFRICA;-27.8470;26.3500
N/A;TARTU-ULENURME;ESTONIA;58.3070;26.6900
KSJ;KASOS;GREECE;35.4210;26.9100
BCM;BACAU;ROMANIA;46.5220;26.9100
N/A;IZMIR;TURKEY;38.3190;27.1600
N/A;CARLETONVILLE;SOUTH AFRICA;-26.3690;27.3500
IAS;IASI;ROMANIA;47.1790;27.6200
GCJ;JOHANNESBURG;SOUTH AFRICA;-25.9860;28.1400
KIW;SOUTHDOWNS;ZAMBIA;-12.9000;28.1500
N/A;SECUNDA;SOUTH AFRICA;-26.5240;29.1700
FMI;KALEMIE;ZAIRE;-5.8760;29.2500
N/A;MIDDELBURG;SOUTH AFRICA;-25.6850;29.4400
N/A;PORT SAINT JOHNS;SOUTH AFRICA;-31.6060;29.5200
LAY;LADYSMITH;SOUTH AFRICA;-28.5820;29.7500
N/A;ARNOT POWER STATION;SOUTH AFRICA;-25.9440;29.8100
N/A;ERMELO;SOUTH AFRICA;-26.4950;29.9800
DOG;DONGOLA;SUDAN;19.1540;30.4300
N/A;GIYANI;SOUTH AFRICA;-23.2840;30.6500
DUR;DURBAN;SOUTH AFRICA;-29.9700;30.9500
N/A;KOMATIPOORT;SOUTH AFRICA;-25.4410;31.9300
N/A;ANKARA ACC/FIR/FIC;TURKEY;40.0000;32.0000
N/A;ZONGULDAK;TURKEY;41.5160;32.1000
PSD;PORT SAID;EGYPT;31.2790;32.2400
ASW;ASWAN;EGYPT;23.9640;32.8200
TET;TETE;MOZAMBIQUE;-16.1050;33.6400
ETH;ELAT;ISRAEL;29.5610;34.9600
ADA;ADANA;TURKEY;36.9820;35.2800
NYE;NYERI;KENYA;-0.3690;36.9800
DOK;DONETSK;RUSSIA;48.0730;37.7400
N/A;MERU;KENYA;0.2300;38.1700
ADD;ADDIS ABABA;ETHIOPIA;8.9770;38.8000
LLI;LALIBELLA;ETHIOPIA;11.9750;38.9800
N/A;RABIGH;SAUDI ARABIA;22.7030;39.0700
VOZ;VORONEZH;RUSSIA;51.8140;39.2300
TZX;TRABZON;TURKEY;40.9950;39.7900
AJO;AL-JOUF;SAUDI ARABIA;29.7850;40.1000
ERZ;ERZURUM;TURKEY;39.9560;41.1700
N/A;SIIRT;TURKEY;37.9790;41.8400
AJN;ANJOUAN;COMOROS ISLANDS;-12.1320;44.4300
KWI;KUWAIT;KUWAIT;29.2270;47.9800
N/A;ZANJAN;IRAN;36.7740;48.3600
ANM;ANTALAHA;MADAGASCAR;-14.9990;50.3200
