CODE;CITY;COUNTRY;LAT;LON
YYB;NORTH BAY;CANADA;46.364;-79.423
N/A;GWINN;USA;46.354;-87.396
MCU;MONTLUCON;FRANCE;46.352;Feb 57
NIT;NIORT;FRANCE;46.311;-0.401
N/A;OCSENY;HUNGARY;46.304;18.769
N/A;TURTMANN;SWITZERLAND;46.304;7.714
N/A;RARON;SWITZERLAND;46.304;7.823
N/A;VARAZDIN;CROATIA;46.295;16.381
QNX;MACON;FRANCE;46.295;4.796
YYG;CHARLOTTETOWN;CANADA;46.29;-63.121
ASF;ASTRAKHAN;RUSSIA;46.283;48.006
YMW;MANIWAKI;CANADA;46.274;-75.99
GVA;GENEVA;SWITZERLAND;46.238;6.109
MCU;MONTLUCON-GUERET;FRANCE;46.224;2.363
LJU;LJUBLIANA;SLOVENIA;46.224;14.457
SIR;SION;SWITZERLAND;46.219;7.327
XBK;BOURG;FRANCE;46.201;5.292
QNJ;ANNEMASSE;FRANCE;46.192;6.268
ARW;ARAD;ROMANIA;46.176;21.262
VHY;VICHY;FRANCE;46.169;3.404
YQY;SYDNEY;CANADA;46.161;-60.048
HUL;HOULTON;USA;46.123;-67.792
YQM;MONCTON;CANADA;46.112;-64.679
RNE;ROANNE;FRANCE;46.058;4.001
AVB;AVIANO;ITALY;46.032;12.596
LUG;LUGANO;SWITZERLAND;46.004;8.911
N/A;AMBERIEU;FRANCE;45.987;5.328
N/A;RIVOLTO;ITALY;45.981;13.054
YWA;PETAWAWA;CANADA;45.952;-77.319
NCY;ANNECY;FRANCE;45.929;6.099
XVF;VILEFRANCE;FRANCE;45.916;4.641
N/A;CERKLJE;SLOVENIA;45.9;15.53
RCO;ROCHEFORT;FRANCE;45.888;-0.983
YZE;GORE BAY;CANADA;45.885;-82.568
YFC;FREDERICTON;CANADA;45.869;-66.532
LIG;LIMOGES;FRANCE;45.863;1.179
TRS;RONCHI DE LEGIONARI;ITALY;45.828;13.466
TSR;TIMISOARA;ROMANIA;45.81;21.338
CFE;CLERMONT FERRAND;FRANCE;45.786;3.169
SBZ;SIBIU;ROMANIA;45.786;24.091
SPB;SAN LUIS;USA;45.773;-122.862
ZAG;ZAGREB;CROATIA;45.743;16.069
N/A;AOSTA;ITALY;45.738;7.368
ANG;ANGOULEME;FRANCE;45.729;0.221
LYN;LYON;FRANCE;45.728;4.945
LYS;LYON;FRANCE;45.726;5.091
N/A;TREVISO;ITALY;45.684;12.086
YMX;MONTREAL;CANADA;45.68;-74.039
BGY;BERGAMO;ITALY;45.674;9.704
CNG;COGNAC;FRANCE;45.658;-0.318
TSF;TREVISO;ITALY;45.649;12.195
MLT;MILLINOCKET;USA;45.648;-68.686
CMF;CHAMBERY;FRANCE;45.638;Mai 88
MXP;MILANO;ITALY;45.631;8.728
RYN;ROYAN;FRANCE;45.628;-0.973
HRB;HARBIN;CHINA;45.623;126.25
PDX;PORTLAND;USA;45.589;-122.597
VIC;VICENZA;ITALY;45.574;11.531
N/A;CHAMBERY;FRANCE;45.561;5.976
PNM;PRINCETON;USA;45.56;-93.608
N/A;CEPIN;CROATIA;45.542;18.636
EBU;ST.-ETIENNE;FRANCE;45.54;4.296
N/A;MILANO;ITALY;45.54;9.202
N/A;USSEL;FRANCE;45.535;2.424
N/A;CAMERI;ITALY;45.529;8.669
YND;GATINEAU;CANADA;45.521;-75.564
YHU;MONTREAL;CANADA;45.517;-73.417
VCE;VENICE;ITALY;45.505;12.352
POW;PORTOROZ;SLOVENIA;45.473;13.615
N/A;VERONA;ITALY;45.472;10.928
YUL;MONTREAL;CANADA;45.468;-73.741
OSI;OSIJEK;CROATIA;45.463;18.811
LIN;MILAN;ITALY;45.445;9.277
YSC;SHERBROOKE;CANADA;45.438;-71.691
N/A;GHEDI;ITALY;45.432;10.268
VBS;MONTICHIARI;ITALY;45.429;10.331
CSB;CARANSEBES;ROMANIA;45.42;22.253
WKJ;WAKKANAI;JAPAN;45.404;141.801
QPA;PADOVA;ITALY;45.396;11.848
VRN;VILLAFRANCA;ITALY;45.396;10.888
N/A;GROBNIK;CROATIA;45.379;14.504
GNB;GRENOBLE;FRANCE;45.363;5.329
YOW;OTTAWA;CANADA;45.323;-75.669
YSJ;ST. JOHN;CANADA;45.316;-65.89
YJN;ST. JEAN;CANADA;45.294;-73.281
RIS;RISHIRI ISLAND;JAPAN;45.242;141.186
RJK;RIJEKA;CROATIA;45.217;14.57
TRN;TORINO;ITALY;45.201;7.649
PGX;PERIGUEUX;FRANCE;45.198;0.816
MMV;MACKMINNVILLE;USA;45.194;-123.136
AIG;YALINGA;CENTRAL AFRICAN REP.;45.154;-89.111
BVE;BRIVE;FRANCE;45.151;1.469
N/A;VRSAC;YUGOSLAVIA;45.147;21.31
MNM;MACON;USA;45.126;-87.638
STW;STAVROPOL;RUSSIA;45.109;42.113
N/A;TURIN;ITALY;45.086;7.603
LPY;LE PUY;FRANCE;45.079;3.765
N/A;ST.-FLOUR;FRANCE;45.076;2.994
TCE;TULCEA;ROMANIA;45.062;28.714
SIP;SIMFEROPOL;RUSSIA;45.039;33.983
KRR;KRASNODAR;RUSSIA;45.035;39.172
YZX;GREENWOOD;CANADA;44.984;-64.917
N/A;LIBOURNE;FRANCE;44.982;-0.135
YQA;MUSKOKA;CANADA;44.975;-79.303
N/A;BANJA LUKA;BOSNIA-HERCEGOVINA;44.941;17.298
MSS;MASSENA;USA;44.936;-74.845
VAF;VALENCE;FRANCE;44.921;Apr 97
QPZ;PIACENZA;ITALY;44.913;9.723
PUY;PULA;CROATIA;44.893;13.922
AUR;AURILLAC;FRANCE;44.891;2.422
YHZ;HALIFAX;CANADA;44.881;-63.509
MSP;MINNEAPOLIS;USA;44.88;-93.217
BOD;BORDEAUX;FRANCE;44.828;-0.716
EGC;BERGERAC;FRANCE;44.825;0.519
PMF;PARMA;ITALY;44.824;10.296
BEG;BEOGRAD;YUGOSLAVIA;44.818;20.309
BGR;BANGOR;USA;44.807;-68.828
YVV;WIARTON;CANADA;44.746;-81.107
OGS;OGDENSBURG;USA;44.682;-75.466
PBG;PLATTSBURGH;USA;44.651;-73.468
YAW;HALIFAX;CANADA;44.64;-63.499
XAC;ARCACHON;FRANCE;44.596;-1.111
OTP;BUCHAREST;ROMANIA;44.574;26.103
N/A;UDBINA;CROATIA;44.557;15.774
CUF;LEVALDIGI;ITALY;44.546;7.622
OBS;AUBENAS-VALS-LANAS;FRANCE;44.544;4.372
BLQ;BOLOGNA;ITALY;44.534;Nov 29
N/A;CAZAUX;FRANCE;44.533;-1.125
N/A;MUDANJIANG;CHINA;44.524;129.569
BBU;BUCHAREST;ROMANIA;44.503;26.102
MEN;MENDE;FRANCE;44.502;3.533
N/A;MARMANDE;FRANCE;44.499;0.2
GRB;GREEN BAY;USA;44.485;-88.129
BTV;BURLINGTON;USA;44.472;-73.153
N/A;OSCODA;USA;44.451;-83.394
GOA;GENOA;ITALY;44.412;8.842
RDZ;RODEZ;FRANCE;44.408;2.482
N/A;VILLENEUVE-SUR-LOT;FRANCE;44.397;0.759
HON;HURON;USA;44.385;-98.228
CND;CONSTANTA;ROMANIA;44.362;28.488
HTL;HOUGHTON LAKE;USA;44.36;-84.671
N/A;CAHORS;FRANCE;44.351;1.475
AUG;AUGUSTA;USA;44.321;-69.797
CRA;CRAIOVA;ROMANIA;44.318;23.889
MBE;MONBETSU;JAPAN;44.304;143.404
YPQ;PETERBOROUGH;CANADA;44.23;-78.363
YGK;KINGSTON;CANADA;44.225;-76.597
MRV;MINERALNYE VODY;RUSSIA;44.225;43.082
N/A;CERVIA;ITALY;44.224;12.306
MPV;MONTPELIER;USA;44.203;-72.562
FRL;FORLI;ITALY;44.195;12. Jul
N/A;CASSAGNES-BEGHONES;FRANCE;44.177;2.515
AGF;AGEN;FRANCE;44.175;0.591
N/A;MIMIZAN;FRANCE;44.146;-1.174
RCA;RAPID CITY;USA;44.145;-103.103
N/A;ORANGE;FRANCE;44.14;4.867
YTR;TRENTON;CANADA;44.119;-77.528
ZAD;ZADAR;CROATIA;44.108;15.347
N/A;ALES;FRANCE;44.069;4.142
N/A;APT;FRANCE;44.057;5.495
GTB;FORT DRUM;USA;44.056;-75.719
ALL;ALBENGA;ITALY;44.051;8.127
N/A;CARPENTRAS;FRANCE;44.03;5.078
N/A;MONTAUBAN;FRANCE;44.026;1.378
RMI;RIMINI;ITALY;44.02;12.612
ART;WATERTOWN;USA;43.992;-76.022
N/A;MILLAU;FRANCE;43.99;3.183
LBI;ALBI;FRANCE;43.914;2.113
N/A;MONT-DE-MARSAN;FRANCE;43.912;-0.507
AVN;AVIGNON;FRANCE;43.907;4.902
URC;URUMQI;CHINA;43.907;87.474
MMB;MEMANBETSU;JAPAN;43.881;144.164
YKZ;TORONTO;CANADA;43.862;-79.37
N/A;SHEVCHENKO;RUSSIA;43.86;51.092
SJJ;SARAJEVO;BOSNIA-HERCEGOVINA;43.824;18.331
FLR;FIRENZE;ITALY;43.81;11.205
FNI;NIMES;FRANCE;43.757;4.416
YZD;TORONTO;CANADA;43.742;-79.466
N/A;AIRE-SUR-L'ADOUR;FRANCE;43.709;-0.245
N/A;AUCH;FRANCE;43.688;0.602
PSA;PISA;ITALY;43.684;10.393
YYZ;TORONTO;CANADA;43.677;-79.631
AKJ;ASAHIKAWA;JAPAN;43.671;142.447
NCE;NICE;FRANCE;43.661;7.218
PWM;PORTLAND;USA;43.646;-70.309
TLS;TOULOUSE;FRANCE;43.629;1.364
YTZ;TORONTO;CANADA;43.627;-79.396
N/A;SALON;FRANCE;43.606;5.109
N/A;TOULOUSE;FRANCE;43.586;1.499
SHB;NAKASHIBETSU;JAPAN;43.577;144.96
MPL;MONTPELLIER;FRANCE;43.576;3.963
N/A;TOULOUSE;FRANCE;43.569;1.481
BOI;BOISE;USA;43.564;-116.223
OVD;AVILES;SPAIN;43.563;-6.034
DCM;CASTRES;FRANCE;43.556;2.289
N/A;TOULOUSE;FRANCE;43.546;1.367
CEQ;CANNES;FRANCE;43.542;6.953
SPU;SPLIT;CROATIA;43.539;16.298
N/A;ISTRES;FRANCE;43.523;4.924
QXB;AIX-LES-MILLES;FRANCE;43.505;5.368
BIQ;BIARRITZ-BAYONNE;FRANCE;43.468;-1.523
YKF;WATERLOO;CANADA;43.459;-80.384
LRH;LA ROCHELLE;FRANCE;43.449;1.263
AER;SOCHI;RUSSIA;43.446;39.947
MRS;MARSEILLE;FRANCE;43.436;5.214
SDR;SANTANDER;SPAIN;43.427;-3.82
VVO;VLADIVOSTOK;RUSSIA;43.399;132.151
N/A;LE LUC;FRANCE;43.384;6.387
PUF;PAU;FRANCE;43.38;-0.419
EAS;SAN SEBASTIAN;SPAIN;43.356;-1.791
ALA;ALMA-ATA;KAZAKHSTAN;43.352;77.04
BZR;BEZIERS;FRANCE;43.324;3.356
LCG;LA CORUNA;SPAIN;43.302;-8.377
BIO;BILBAO;SPAIN;43.301;-2.911
OMO;MOSTAR;BOSNIA-HERCEGOVINA;43.283;17.846
SAY;SIENA;ITALY;43.257;11.254
CTT;LE CASTELLET;FRANCE;43.252;5.785
N/A;CUERS;FRANCE;43.248;6.127
RME;ROME;USA;43.234;-75.407
VAR;VARNA;BULGARIA;43.232;27.825
CCF;CARCASSONNE;FRANCE;43.216;2.306
LDE;TARBES;FRANCE;43.179;-0.006
N/A;LEZIGNAN-CORBIERES;FRANCE;43.176;2.734
YHM;HAMILTON;CANADA;43.173;-79.935
GOZ;GORNA ORECHOVICA;BULGARIA;43.151;25.713
MSN;MADISON;USA;43.14;-89.337
ROC;ROCHESTER;USA;43.119;-77.672
SPK;SAPPORO;JAPAN;43.116;141.38
SYR;SYRACUSE;USA;43.111;-76.106
IAG;NIAGARA FALLS;USA;43.107;-78.946
TLN;HYERES;FRANCE;43.097;6.146
PEG;PERUGIA;ITALY;43.096;12.513
N/A;PAMIERS;FRANCE;43.091;1.696
FRU;BISHKEK;RUSSIA;43.062;74.478
MUO;MOUNTAIN HOME;USA;43.043;-115.872
YXU;LONDON;CANADA;43.036;-81.154
N/A;ST.-GIRONS;FRANCE;43.008;1.103
YZR;SARNIA;CANADA;42.999;-82.309
MKE;MILWAUKEE;USA;42.947;-87.896
BUF;BUFFALO;USA;42.94;-78.732
PHN;PORT HURON;USA;42.911;-82.529
CPR;CASPER;USA;42.908;-106.464
SCQ;SANTIAGO;SPAIN;42.896;-8.415
N/A;TOKACHI;JAPAN;42.89;143.158
VIT;VITORIA;SPAIN;42.883;-2.724
N/A;YANJI;CHINA;42.882;129.448
GRR;GRAND RAPIDS;USA;42.881;-85.523
SUI;SUKHUMI;GEORGIA;42.858;41.128
MCX;MAKHACHKALA;RUSSIA;42.817;47.652
SPK;CHITOSE;JAPAN;42.794;141.666
LAN;LANSING;USA;42.779;-84.587
CTS;SAPPORO;JAPAN;42.775;141.692
PNA;PAMPLONA;SPAIN;42.77;-1.646
GRS;GROSSETO;ITALY;42.761;11.072
EBA;MARINA DI CAMPO;ITALY;42.76;10.239
ALB;ALBANY;USA;42.748;-73.803
PGF;PERPIGNAN;FRANCE;42.74;2.871
OBO;OBIHIRO;JAPAN;42.733;143.217
SOF;SOFIA;BULGARIA;42.695;23.406
MTC;MOUNT CLEMENS;USA;42.613;-82.832
N/A;LEON;SPAIN;42.589;-5.656
PRN;PRISTINA;YUGOSLAVIA;42.573;21.036
BOJ;BOURGAS;BULGARIA;42.569;27.514
DBV;DUBROVNIK;CROATIA;42.561;18.268
BIA;BASTIA;CORSE ISL.;42.554;9.483
FOD;FORT DODGE;USA;42.551;-94.193
CLY;CALVI;CORSE ISL.;42.531;8.793
NCU;NUKUS;RUSSIA;42.486;59.623
BED;BEDFORD;USA;42.47;-71.289
PSR;PESCARA;ITALY;42.431;14.181
N/A;VITERBO;ITALY;42.43;12.064
UGN;CHICAGO;USA;42.422;-87.868
DET;DETROIT;USA;42.409;-83.01
TIV;TIVAT;YUGOSLAVIA;42.404;18.723
SUX;SIOUX CITY;USA;42.402;-96.384
N/A;STARA ZAGORA;BULGARIA;42.377;25.655
BOS;BOSTON;USA;42.364;-71.005
CIT;CHIMKENT;RUSSIA;42.364;69.479
TGD;PODGORICA;YUGOSLAVIA;42.359;19.252
N/A;BURGOS;SPAIN;42.358;-3.621
LEU;SEO DE URGEL;SPAIN;42.339;1.409
N/A;CORTE;FRANCE;42.294;9.193
YQG;WINDSOR;CANADA;42.276;-82.956
YIP;DETROIT;USA;42.238;-83.53
VGO;VIGO;SPAIN;42.232;-8.627
DTW;DETROIT;USA;42.212;-83.353
CEF;CHICOPEE FALLS;USA;42.198;-72.534
PDV;PLOVDIV;BULGARIA;42.068;24.851
N/A;NINIOP;TURKEY;42.019;35.079
N/A;GUIDONIA;ITALY;41.99;12.741
ORD;CHICAGO;USA;41.979;-87.904
SKP;SKOPJE;FORMER MACEDONIA;41.961;21.621
N/A;ROME;ITALY;41.952;12.499
BDL;WINDSOR LOCKS;USA;41.939;-72.683
AJA;AJACCIO;CORSE ISL.;41.924;8.803
SOZ;SOLENZARA;CORSE ISL.;41.924;9.406
SFZ;SMITHFIELD;USA;41.921;-71.491
DPA;WEST CHICAGO;USA;41.908;-88.249
GRO;GERONA;SPAIN;41.901;Feb 76
BGC;BRAGANCA;ACORES;41.868;-6.712
FCO;ROME;ITALY;41.813;12.253
CIA;ROME;ITALY;41.799;12.595
MDW;CHICAGO;USA;41.786;-87.752
HKD;HAKODATE;JAPAN;41.77;140.822
HFD;HARTFORD;USA;41.736;-72.65
PVD;PROVIDENCE;USA;41.724;-71.428
VLL;VALLADOLID;SPAIN;41.706;-4.852
TBS;TBILISI;GEORGIA;41.669;44.955
ZAZ;ZARAGOZA;SPAIN;41.666;-1.041
N/A;PROPRIANO;FRANCE;41.663;Aug 89
FMH;FALMOUTH;USA;41.658;-70.521
N/A;PRATICA DI MARE;ITALY;41.654;12.444
N/A;BRAGA;ACORES;41.587;-8.445
QLT;LATINA;ITALY;41.542;12.909
N/A;AMENDOLA;ITALY;41.539;15.713
DSM;DES MOINES;USA;41.534;-93.663
N/A;ZONGULDAK;TURKEY;41.516;32.1
SWF;NEWBURGH;USA;41.504;-74.105
FSC;FIGARI;CORSE ISL.;41.501;9.098
SKY;SANDUSKY;USA;41.433;-82.652
FOG;FOGGIA;ITALY;41.433;15.535
TIA;TIRANA;ALBANIA;41.415;19.721
CLE;CLEVELAND;USA;41.412;-81.85
N/A;KASTAMONU;TURKEY;41.314;33.796
OMA;OMAHA;USA;41.302;-95.894
BCN;BARCELONA;SPAIN;41.297;2.078
SSX;SAMSUN;TURKEY;41.276;36.304
VRL;VILA REAL;ACORES;41.274;-7.72
YNG;YOUNGSTOWN;USA;41.261;-80.679
TAS;TASHKENT;UZBEKISTAN;41.257;69.282
N/A;EREGLI;TURKEY;41.254;31.415
ACK;NANTUCKET;USA;41.253;-70.06
OPO;PORTO;ACORES;41.248;-8.681
IPT;WILLIAMSPORT;USA;41.242;-76.921
OHD;OHRID;FORMER MACEDONIA;41.18;20.742
BDR;STRATFORD;USA;41.163;-73.126
CYS;CHEYENNE;USA;41.156;-104.812
REU;REUS;SPAIN;41.147;1.167
BRI;BARI;ITALY;41.138;16.761
N/A;CORLU;TURKEY;41.138;27.919
HIF;OGDEN;USA;41.124;-111.973
OFF;OMAHA;USA;41.118;-95.913
IKK;KANKAKEE;USA;41.071;-87.846
HPN;WHITE PLAINS;USA;41.067;-73.707
N/A;GRAZZANISE;ITALY;41.061;14.082
AKR;AKRON;USA;41.038;-81.467
TZX;TRABZON;TURKEY;40.995;39.79
N/A;ISTANBUL;TURKEY;40.993;29.216
IST;ISTANBUL;TURKEY;40.977;28.821
N/A;ESPINHO;PORTUGAL;40.974;-8.645
N/A;KAVALA;GREECE;40.972;24.342
SLM;SALAMANCA;SPAIN;40.952;-5.502
N/A;OVAR;PORTUGAL;40.916;-8.646
KVA;KAVALA;GREECE;40.913;24.619
OLB;OLBIA;ITALY;40.899;9.518
NAP;NAPLES;ITALY;40.886;14.291
AXD;ALEXANDROUPOLIS;GREECE;40.856;25.956
N/A;HUHHOT;CHINA;40.853;111.822
LNK;LINCOLN;USA;40.851;-96.759
TEB;TETERBORO;USA;40.85;-74.061
FOK;WEST HAMPTON BEACH;USA;40.844;-72.632
MZH;MERZIFON;TURKEY;40.829;35.522
ISP;ISLIP;USA;40.795;-73.1
SLC;SALT LAKE CITY;USA;40.788;-111.978
LGA;NEW YORK;USA;40.777;-73.872
N/A;GIOIA DEL COLLE;ITALY;40.768;16.933
N/A;TOPEL;TURKEY;40.735;30.083
AOJ;AOMORI;JAPAN;40.734;140.691
N/A;VISEU;ACORES;40.725;-7.889
ENV;WENDOVER;USA;40.719;-114.031
MSJ;MISAWA;JAPAN;40.703;141.368
EWR;NEWARK;USA;40.692;-74.169
N/A;YALOVA;TURKEY;40.683;29.379
BDS;BRINDISI;ITALY;40.657;17.947
N/A;ALEXANDRIA;GREECE;40.651;22.489
GUS;PERU;USA;40.648;-86.152
JFK;NEW YORK;USA;40.64;-73.779
AHO;ALGHERO;ITALY;40.632;8.291
N/A;SALERNO;ITALY;40.62;14.911
OSS;OSH;RUSSIA;40.609;72.793
N/A;KARS;TURKEY;40.562;43.115
N/A;HACHINOE;JAPAN;40.556;141.466
SKG;THESSALONIKI;GREECE;40.52;22.971
TAR;GROTTAGLIE;ITALY;40.516;17.402
PIT;PITTSBURGH (PENNSYLVA);USA;40.491;-80.233
TOJ;MADRID;SPAIN;40.487;-3.458
MAD;MADRID;SPAIN;40.472;-3.561
BAK;BAKU;RUSSIA;40.468;50.047
KSO;KASTORIA;GREECE;40.449;21.276
MUI;MUIR;USA;40.435;-76.569
N/A;MADRID;SPAIN;40.417;-3.5
N/A;ROME;ITALY;40.417;12.333
N/A;MADRID;SPAIN;40.371;-3.785
BDM;BANDIRMA;TURKEY;40.318;27.977
N/A;TOKAT;TURKEY;40.305;36.368
AOO;ALTOONA;USA;40.296;-78.32
N/A;MADRID;SPAIN;40.294;-3.724
KZI;KOZANI;GREECE;40.286;21.841
TTN;TRENTON;USA;40.277;-74.813
N/A;COVILHA;ACORES;40.265;-7.48
N/A;YENISEHIR;TURKEY;40.255;29.563
LCC;LECCE;ITALY;40.239;18.133
BTZ;BURSA;TURKEY;40.232;29.009
NXX;WILLOW GROVE;USA;40.2;-75.148
MDT;HARRISBURG;USA;40.193;-76.763
N/A;COIMBA;ACORES;40.157;-8.47
EVN;YEREVAN;RUSSIA;40.148;44.397
N/A;CANAKKALE;TURKEY;40.138;26.427
ESB;ANKARA;TURKEY;40.128;32.995
PNE;PHILADELPHIA;USA;40.082;-75.011
PEK;BEIJING;CHINA;40.08;116.584
N/A;ANKARA;TURKEY;40.079;32.566
NEL;LAKEHURST;USA;40.033;-74.353
KRW;KRASNOVODSK;RUSSIA;40.033;52.983
WRI;WRIGHTSTOWN;USA;40.016;-74.594
N/A;ANKARA ACC/FIR/FIC;TURKEY;40;32
CMH;COLUMBUS;USA;39.998;-82.892
ERZ;ERZURUM;TURKEY;39.956;41.17
ANK;ANKARA;TURKEY;39.95;32.689
N/A;OCANA;SPAIN;39.938;-3.503
N/A;ANKARA;TURKEY;39.935;32.741
TTB;TORTOLI;ITALY;39.919;9.683
LXS;LIMNOS;GREECE;39.917;25.236
DAY;DAYTON;USA;39.902;-84.219
PHL;PHILADELPHIA;USA;39.872;-75.241
MAH;MENORCA;SPAIN;39.863;4.219
N/A;SAN LUIS;SPAIN;39.862;4.258
DEN;DENVER;USA;39.858;-104.667
N/A;MONTE REAL;ACORES;39.831;-8.887
FFO;DAYTON;USA;39.826;-84.048
LCK;COLUMBUS;USA;39.814;-82.928
VAS;SIVAS;TURKEY;39.814;36.903
N/A;ESKISSEHIR;TURKEY;39.81;30.519
CIC;CHICO;USA;39.795;-121.858
ESK;ESKISEHIR;TURKEY;39.784;30.582
BHK;BUKHARA;RUSSIA;39.775;64.48
IND;INDIANAPOLIS;USA;39.717;-86.294
ERC;ERZINCAN;TURKEY;39.71;39.526
BKF;BUCKLEY;USA;39.702;-104.751
SKD;SAMARKAND;RUSSIA;39.701;66.985
IOA;IOANNINA;GREECE;39.696;20.822
ILG;WILMINGTON;USA;39.679;-75.606
LRA;LARISSA;GREECE;39.65;22.465
BZI;BALIKESIR;TURKEY;39.619;27.925
AXT;AKITA;JAPAN;39.616;140.219
N/A;PARSABAD;IRAN;39.604;47.881
CFU;KERKYRA/CORFU;GREECE;39.602;19.912
N/A;SON BONET;SPAIN;39.599;2.703
N/A;PALMA DE MALLORCA;SPAIN;39.552;2.739
PMI;PALMA DE MALLORCA;SPAIN;39.55;2.733
KHG;KASHI;CHINA;39.543;76.022
RNO;RENO;USA;39.498;-119.768
VLC;VALENCIA;SPAIN;39.489;-0.481
N/A;STEFANOVIKION;GREECE;39.48;22.767
N/A;TANCOS;ACORES;39.475;-8.364
APG;ABERDEEN;USA;39.466;-76.169
ACY;ATLANTIC CITY;USA;39.458;-74.577
FLW;FLORES (FLORES ISL.);ACORES;39.455;-31.131
HUF;TERRE HAUTE;USA;39.451;-87.307
N/A;SIVRIHISAR;TURKEY;39.451;31.365
HNA;HANAMAKI;JAPAN;39.431;141.136
N/A;KUTAHYA;TURKEY;39.427;30.016
NFL;FALLON;USA;39.416;-118.701
FLV;FORT LEAVENWORTH;USA;39.368;-94.914
MIV;MILLVILLE;USA;39.368;-75.072
DCI;DECIMOMANNU;ITALY;39.354;8.972
MCI;KANSAS CITY;USA;39.297;-94.714
CAG;CAGLIARI;ITALY;39.251;9.054
VOL;NEA ANGHIALOS;GREECE;39.219;22.794
JSI;SKIATHOS;GREECE;39.177;23.504
BWI;BALTIMORE;USA;39.175;-76.668
BAB;MARYSVILLE;USA;39.136;-121.436
DOV;DOVER;USA;39.13;-75.466
TSN;TIANJIN;CHINA;39.124;117.346
LUK;CINCINNATI;USA;39.103;-84.419
GRW;GRACIOSA ISLAND;ACORES;39.092;-28.03
N/A;FORT MEADE;USA;39.085;-76.759
N/A;CHARDZHOU;RUSSIA;39.083;63.613
MJT;MYTILINI;GREECE;39.057;26.598
FRI;FORT RILEY;USA;39.055;-96.764
CVG;CINCINNATI;USA;39.046;-84.662
FNJ;PYONGYANG;KOREA;39.033;125.783
WWD;WILDWOOD;USA;39.008;-74.908
CRV;CROTONE;ITALY;38.997;17. Aug
SKU;SKIROS;GREECE;38.968;24.487
DLC;DALIAN;CHINA;38.966;121.538
FOE;TOPEKA;USA;38.951;-95.664
N/A;ALBACETE;SPAIN;38.948;-1.863
IAD;WASHINGTON;USA;38.944;-77.456
PVK;PREVEZA;GREECE;38.925;20.765
SUF;LAMEZIA;ITALY;38.906;16.242
BJZ;BADAJOZ;SPAIN;38.891;-6.821
EKN;ELKINS;USA;38.889;-79.857
N/A;ALVERCA;ACORES;38.883;-9.03
IBZ;IBIZA;SPAIN;38.873;1.373
DCA;WASHINGTON;USA;38.852;-77.037
GVW;GRANDVIEW;USA;38.843;-94.561
N/A;SINTRA;ACORES;38.831;-9.339
COU;COLUMBIA;USA;38.818;-92.219
N/A;SHONAI;JAPAN;38.812;139.787
ADW;CAMP SPRINGS;USA;38.811;-76.867
N/A;AKHISAR;TURKEY;38.809;27.834
COS;COLORADO SPRINGS;USA;38.806;-104.7
LIS;LISBON;PORTUGAL;38.781;-9.136
N/A;NEVSEHIR;TURKEY;38.772;34.534
ASR;KAYSERI;TURKEY;38.77;35.495
TER;LAJES (TERCEIRA ISLAND);ACORES;38.764;-27.093
N/A;MUS;TURKEY;38.754;41.661
STL;ST. LOUIS;USA;38.748;-90.36
SZL;KNOBNOSTER;USA;38.73;-93.548
AFY;AFYON;TURKEY;38.726;30.601
N/A;CASCAIS;ACORES;38.725;-9.355
N/A;LISBON;PORTUGAL;38.717;-9.156
N/A;MONTIJO;ACORES;38.704;-9.036
SMF;SACRAMENTO;USA;38.695;-121.591
N/A;USAK;TURKEY;38.681;29.471
FCS;FORT CARSON;USA;38.678;-104.756
MCC;SACRAMENTO;USA;38.667;-121.401
SJZ;SAO JORGE ISLAND;ACORES;38.665;-28.176
EZS;ELAZIG;TURKEY;38.607;39.291
AGQ;AGRINION;GREECE;38.602;21.351
MHR;SACRAMENTO;USA;38.554;-121.297
PIX;PICO;ACORES;38.554;-28.44
BLV;BELLEVILLE;USA;38.545;-89.835
DYU;DUSHANBE;RUSSIA;38.543;68.825
N/A;EVORA;ACORES;38.533;-7.889
HOR;HORTA;ACORES;38.52;-28.716
N/A;IZMIR;TURKEY;38.517;26.977
SAC;SACRAMENTO;USA;38.513;-121.493
IGL;IZMIR;TURKEY;38.513;27. Jan
NYG;QUANTICO;USA;38.502;-77.305
RIU;RANCHO MURIETA;USA;38.489;-121.102
VAN;VAN;TURKEY;38.468;43.332
MLX;MALATYA;TURKEY;38.436;38.092
GAJ;YAMAGATA;JAPAN;38.412;140.371
N/A;MATSUSHIMA;JAPAN;38.405;141.219
JKH;CHIOS;GREECE;38.343;26.141
SBY;SALISBURY;USA;38.34;-75.51
N/A;TANAGRA;GREECE;38.34;23.565
N/A;ARDABIL;IRAN;38.326;48.424
N/A;IZMIR;TURKEY;38.319;27.16
ADB;IZMIR;TURKEY;38.292;27.157
PUB;PUEBLO MEMORIAL;USA;38.289;-104.496
NHK;PATUXENT RIVER;USA;38.286;-76.412
ALC;ALICANTE;SPAIN;38.282;-0.558
N/A;SHIJIAZHUANG;CHINA;38.281;114.696
SUU;FAIRFIELD;USA;38.263;-121.927
LOU;LOUISVILLE;USA;38.228;-85.664
PMO;PALERMO;ITALY;38.176;13.091
GPA;PATRAS;GREECE;38.151;21.426
SHO;SOKCH'O;KOREA;38.148;128.601
N/A;MARATHON;GREECE;38.145;24.014
SDJ;SENDAI;JAPAN;38.139;140.917
